Run,Cost
1,15908.357315959325
2,15908.35731602717
3,15908.357316031661
4,15908.357316044572
5,15908.35731605972
6,15908.357315960673
7,15908.35731599119
8,15908.357315994612
9,15908.357316029442
10,15908.357316109428
11,15908.357316017837
12,15908.357316084386
13,15908.357315979314
14,15908.357316016385
15,15908.35731601715
16,15908.357315966321
17,15908.357316005257
18,15908.357316056696
19,15908.35731602766
20,15908.357316025526
