Run,Cost
1,47.000000017170045
2,40.00000001453448
3,52.00000000553462
4,53.99999999802953
5,53.00000000875235
6,51.000000013512334
7,50.000000012241955
8,48.00000001340164
9,52.0000000147283
10,45.00000001316606
11,50.0000000100552
12,51.00000001039037
13,50.0000000149615
14,48.00000000874395
15,47.00000001315566
16,45.00000001408927
17,43.00000001104259
18,47.000000005629445
19,46.00000001334319
20,52.00000000727512
