Run,Cost
1,167.0000000170803
2,172.00000001440225
3,123.00000004412693
4,125.0000000025914
5,113.0000000214561
6,126.00000002999658
7,161.00000001272068
8,134.0000000270535
9,172.99999999578463
10,145.0000000229588
11,161.0000000121494
12,159.00000000635282
13,164.0000000201082
14,164.0000000143012
15,151.00000002216856
16,161.00000000815862
17,160.00000000911604
18,164.00000002251184
19,154.00000001880724
20,154.0000000339066
