Run,Cost
1,3055.986607974749
2,3055.9866080011625
3,3055.9866079759663
4,3055.986607995175
5,3055.986607994207
6,3055.986608018884
7,3055.986608013517
8,3055.986607926879
9,3055.986607991139
10,3055.986607960002
11,3055.9866079599365
12,3055.986607972298
13,3055.9866079750877
14,3055.9866079040376
15,3055.9866079900644
16,3055.9866079611656
17,3055.9866079971284
18,3055.986607956431
19,3055.986607952571
20,3055.9866079610365
