Run,Cost
1,1049.999999996423
2,1049.999999998072
3,1050.0000000118127
4,1050.000000008804
5,1049.9999999883014
6,1050.000000003694
7,1049.9999999782722
8,1050.0000000080383
9,1049.9999999955628
10,1049.9999999801057
11,1050.0000000157354
12,1050.000000007391
13,1049.99999996934
14,1049.9999999903355
15,1050.000000014842
16,1050.0000000009268
17,1049.9999999876654
18,1049.9999999944578
19,1050.0000000124573
20,1049.999999993139
