Run,Cost
1,71817.99999994182
2,71817.99999997456
3,71817.99999998626
4,71817.9999999587
5,71818.00000001448
6,71818.00000002132
7,71818.00000000167
8,71818.00000000953
9,71818.00000006583
10,71817.99999995418
11,71817.99999998527
12,71817.99999995602
13,71818.00000001736
14,71817.99999999689
15,71817.999999904
16,71818.00000005445
17,71818.00000003981
18,71817.99999998916
19,71818.00000008591
20,71817.99999990755
