Run,Cost
1,233270.00000007727
2,232838.99999987803
3,232838.9999999567
4,232838.99999988108
5,233270.00000009022
6,232839.00000002308
7,232839.0000001581
8,233270.00000021068
9,232838.99999993667
10,232838.99999988606
11,232838.99999987977
12,233270.00000003807
13,233270.00000015387
14,232838.99999993332
15,233269.99999987413
16,233269.99999988693
17,232838.9999999273
18,232838.99999995463
19,233270.0000000717
20,233269.99999981484
