Run,Cost
1,1268738.0000000168
2,1263165.0000008738
3,1242571.9999998163
4,1217142.0000002226
5,1214035.9999996042
6,1243560.9999994999
7,1246146.0000001977
8,1236828.0000001304
9,1240712.9999999905
10,1247366.0000000175
11,1253292.0000004414
12,1227216.999999871
13,1239580.0000000282
14,1237089.9999998196
15,1263196.9999996342
16,1283155.0000002196
17,1230806.9999999052
18,1260855.9999996298
19,1246184.0000005716
20,1264968.0000010522
