Run,Cost
1,260289.00000000536
2,260288.99999981927
3,260288.99999997154
4,260289.00000000355
5,260288.99999982739
6,260289.00000011938
7,260289.00000007797
8,260288.9999998413
9,260288.99999996266
10,260289.00000001202
11,260289.00000002972
12,260289.00000015667
13,260288.99999993198
14,260289.0000000574
15,260289.00000005498
16,260288.99999981336
17,260288.99999992872
18,260288.9999999
19,260288.99999973015
20,260289.00000017733
