Run,Cost
1,216782.99999988818
2,216782.99999995038
3,216782.99999996717
4,215628.99999995145
5,215628.99999987404
6,215628.9999999418
7,216783.00000001508
8,215628.99999978914
9,215629.0000001698
10,216782.99999985198
11,215629.00000006726
12,216783.00000004467
13,216783.0000000887
14,216782.99999990498
15,215629.00000001572
16,216783.00000010149
17,216783.00000008743
18,217134.99999986356
19,215628.9999998228
20,216783.0000002995
