Run,Cost
1,243562.99999983926
2,242460.00000009607
3,244943.0000001149
4,242367.00000003676
5,246623.99999984453
6,239827.9999999932
7,238166.9999999478
8,247468.99999986793
9,256056.00000026132
10,242140.00000011598
11,247490.00000022218
12,250455.0000000026
13,242492.00000023938
14,248377.99999998463
15,245173.99999997937
16,256486.00000001438
17,250406.00000007567
18,246123.00000008495
19,246576.00000015367
20,245252.00000013207
