Run,Cost
1,200.0000000049705
2,200.00000000494714
3,200.00000000134247
4,199.99999999762903
5,200.00000000229963
6,199.99999999712986
7,199.9999999945459
8,200.00000000344886
9,200.00000000145934
10,199.99999999944785
11,199.99999999817655
12,200.00000000424038
13,199.99999999642512
14,199.99999999652363
15,200.00000000047956
16,199.99999999950933
17,200.0000000072329
18,199.99999999841012
19,200.00000000591538
20,200.00000000319375
