Run,Cost
1,5624.99999995489
2,5624.999999999752
3,5624.999999993143
4,5624.999999960163
5,5624.999999970439
6,5624.999999968181
7,5624.999999967338
8,5624.999999970767
9,5624.999999990514
10,5624.9999999530355
11,5625.000000014342
12,5625.00000008117
13,5625.000000003863
14,5624.99999992106
15,5625.000000017797
16,5625.000000022022
17,5624.999999964111
18,5625.000000022836
19,5624.999999984194
20,5624.999999978551
