Run,Cost
1,6302.000000000689
2,6308.999999989272
3,6301.999999992967
4,6271.999999997585
5,6301.999999999927
6,6271.999999996366
7,6302.000000011852
8,6302.000000003272
9,6301.999999992516
10,6301.999999997596
11,6302.000000004019
12,6301.99999999351
13,6301.999999995254
14,6301.999999997922
15,6302.0000000060445
16,6309.000000002049
17,6301.999999996722
18,6302.000000004257
19,6308.999999998351
20,6301.999999998292
