Run,Cost
1,857629.0000000221
2,863369.0000001974
3,861177.9999999951
4,865367.9999995837
5,866884.9999999403
6,865292.9999996497
7,865700.9999997484
8,857238.0000000059
9,862494.9999997438
10,853893.9999997183
11,869231.9999999406
12,860640.9999999397
13,866346.0000002304
14,859597.0000001428
15,872104.999999707
16,851583.0000000506
17,876819.0000001934
18,849438.9999997352
19,866151.0000001274
20,859264.0000001203
