Run,Cost
1,711605.0000000081
2,711605.0000001354
3,711094.9999998199
4,711095.0000002336
5,711604.9999999604
6,711095.0000003449
7,711605.000000315
8,711095.0000000023
9,711095.0000001659
10,711094.9999998639
11,711095.0000001227
12,711604.9999998685
13,711095.0000000886
14,711094.9999999598
15,711604.9999999397
16,711605.0000004332
17,711604.9999998048
18,711604.9999999957
19,711604.9999999958
20,711095.0000003272
