Run,Cost
1,185328.99999990946
2,185329.000000155
3,185329.00000007806
4,185328.99999995233
5,185328.9999999881
6,185329.0000000459
7,185328.99999985495
8,185328.99999983414
9,185329.0000000526
10,185329.00000006024
11,185329.00000009692
12,185329.00000005323
13,185328.9999998909
14,185329.00000015844
15,185328.99999992998
16,185329.00000001473
17,185328.9999998911
18,185328.99999997078
19,185328.9999998613
20,185328.999999991
