Run,Cost
1,63.000000002936524
2,64.0000000029246
3,65.00000001206236
4,59.000000006498624
5,66.0000000068405
6,66.00000001546458
7,68.00000000365992
8,65.00000000658355
9,65.00000000772823
10,66.0000000073763
11,65.00000000863578
12,61.00000001252155
13,61.00000001104824
14,65.00000000780172
15,63.000000015383804
16,63.00000001261833
17,63.00000001093819
18,64.00000000604471
19,64.00000001340884
20,61.00000000865303
