Run,Cost
1,41.000000002633946
2,39.00000000461892
3,39.00000000319073
4,35.000000000230045
5,39.00000001177443
6,41.00000000313178
7,37.00000000877182
8,37.00000000605913
9,38.000000006740144
10,36.99999999943824
11,40.999999996892285
12,40.000000005603674
13,37.00000001146252
14,38.999999996748464
15,38.00000000146937
16,41.00000000535047
17,38.00000000644503
18,38.00000000828278
19,38.999999997699355
20,37.00000000366833
