Run,Cost
1,12197.000000022517
2,12196.99999995951
3,12196.999999991504
4,12196.999999962542
5,12197.000000001472
6,12197.000000040072
7,12197.000000066108
8,12197.000000017133
9,12197.000000034008
10,12196.99999999526
11,12196.999999978418
12,12196.999999986272
13,12197.00000005253
14,12196.999999962545
15,12196.999999980202
16,12197.000000022
17,12197.000000038768
18,12197.000000069067
19,12197.000000019347
20,12197.000000004406
