Run,Cost
1,64.00000001268964
2,61.000000019674076
3,63.00000002171789
4,61.00000001719932
5,51.00000002997462
6,56.00000001242342
7,59.000000022583336
8,59.0000000201748
9,61.00000001906474
10,60.00000001444697
11,66.00000001463498
12,62.00000001174819
13,60.00000002026003
14,63.00000002620239
15,59.000000014674676
16,64.0000000219944
17,60.00000002463065
18,60.0000000183152
19,64.00000001524833
20,63.000000012023506
