Run,Cost
1,619042.0013576983
2,619042.0013580112
3,619042.0013579321
4,619042.0013577718
5,619042.0013578
6,619042.0013581739
7,619042.0013579468
8,619042.0013579323
9,619042.001358029
10,619042.0013577421
11,619042.001357813
12,619042.00135805
13,619042.0013583758
14,619042.0013580843
15,619042.001357938
16,619042.0013576618
17,619042.0013583022
18,619042.0013581025
19,619042.0013580819
20,619042.0013580386
