Run,Cost
1,43.99999999567709
2,45.00000000033398
3,41.000000010291004
4,45.99999999496191
5,45.00000000379751
6,42.000000005680405
7,46.00000000286153
8,45.00000001270834
9,45.00000000833294
10,42.999999996252356
11,44.000000005890676
12,46.0000000000555
13,44.00000000061648
14,45.00000000550159
15,41.99999999520197
16,46.000000003415145
17,45.000000006816734
18,44.00000000528927
19,46.00000000822886
20,45.9999999928234
