Run,Cost
1,52.000000021880865
2,55.000000022701165
3,51.00000002511228
4,55.00000001734959
5,58.000000020456824
6,59.00000002817872
7,61.00000002145999
8,49.00000002305737
9,60.00000001849143
10,57.00000002069802
11,57.0000000188331
12,48.000000021411736
13,52.000000022474026
14,49.0000000284784
15,48.00000002185235
16,54.000000023118076
17,60.00000001909437
18,60.00000002335138
19,55.00000002106307
20,57.00000002337822
