Run,Cost
1,3907.0000000027235
2,3907.000000016458
3,3819.999999994787
4,3820.000000016485
5,3820.000000010514
6,3907.0000000139617
7,3906.999999982241
8,3819.999999990022
9,3820.0000000178215
10,3820.0000000248574
11,3907.0000000054865
12,3907.000000020403
13,3819.9999999982856
14,3820.0000000288383
15,3906.9999999705788
16,3820.000000009274
17,3819.999999985395
18,3906.9999999749493
19,3907.0000000085065
20,3906.9999999948236
