Run,Cost
1,3040.9999999954734
2,3041.0000000010186
3,3040.999999997543
4,3041.000000014614
5,3041.0000000037103
6,3040.9999999842885
7,3040.9999999920124
8,3041.000000009675
9,3041.000000002049
10,3040.9999999956276
11,3041.0000000138657
12,3041.000000017913
13,3040.99999998535
14,3040.9999999996908
15,3040.9999999891425
16,3040.999999975855
17,3041.0000000084015
18,3040.9999999796255
19,3041.0000000081022
20,3041.00000002869
