Run,Cost
1,180789.0000000622
2,180789.00000001807
3,180788.99999993586
4,180789.00000002133
5,180788.9999998538
6,180789.00000008583
7,180789.00000003228
8,180789.00000010143
9,180789.0000001226
10,180788.9999998668
11,180788.99999996138
12,180789.0000001676
13,180789.00000002
14,180789.0000000102
15,180789.00000000926
16,180788.99999996964
17,180788.99999993842
18,180789.00000005154
19,180788.9999999317
20,180788.99999992925
