Run,Cost
1,398538.99999995204
2,392918.9999999063
3,386111.0000001407
4,379119.00000010425
5,400558.99999971606
6,388391.9999999395
7,399509.0000000216
8,388697.0000002453
9,398473.0000002568
10,386201.0000000737
11,386348.9999999451
12,396909.9999997488
13,405778.0000000542
14,394174.99999990774
15,396981.0000001376
16,401188.00000018376
17,395967.0000002235
18,377535.00000002683
19,404888.00000001513
20,380450.99999999726
