Run,Cost
1,19575.99999999363
2,19029.000000021944
3,19899.000000016742
4,20828.00000003136
5,20300.000000005937
6,20216.999999980806
7,20552.99999998939
8,20831.000000020995
9,20267.000000028063
10,20508.999999996973
11,20267.000000004227
12,19762.000000008622
13,19750.99999996761
14,21074.99999998663
15,20400.000000015436
16,19154.000000004537
17,19736.999999936575
18,20956.000000007436
19,20161.00000001796
20,19987.999999982854
