Run,Cost
1,216278.00000004817
2,216278.0000001286
3,216277.99999996796
4,216277.99999982206
5,216277.99999987325
6,216417.0000000952
7,216417.00000007005
8,216277.99999994406
9,216278.00000007532
10,216416.99999985236
11,216277.9999999792
12,216417.00000008655
13,216278.00000005655
14,216417.0000000009
15,216416.99999971644
16,216278.00000013426
17,216277.99999989607
18,216416.9999996928
19,216278.00000003673
20,216417.00000012066
