Run,Cost
1,6915.000000002478
2,6914.999999997099
3,6915.000000000617
4,6915.000000013341
5,6915.000000011015
6,6914.999999997643
7,6914.999999993892
8,6914.999999996939
9,6915.000000004276
10,6914.999999991655
11,6915.000000002303
12,6914.999999995922
13,6914.999999996145
14,6915.000000012929
15,6914.999999990985
16,6914.999999994249
17,6915.000000004037
18,6915.000000001632
19,6915.000000000284
20,6914.99999999798
