Run,Cost
1,1299984.0000007444
2,1299984.0000004054
3,1299984.0000002563
4,1299984.0000004591
5,1299984.0000004927
6,1299984.0000000603
7,1307991.0000001863
8,1299984.0000001474
9,1299984.0000001688
10,1299983.9999999395
11,1307991.0000001793
12,1299984.0000006335
13,1299983.9999998377
14,1299983.9999996454
15,1306792.0000002692
16,1299984.0000001108
17,1299984.0000007807
18,1299984.0000001069
19,1299983.9999998885
20,1299984.0000002214
