Run,Cost
1,524864.9999997517
2,526385.9999998453
3,524865.0000000885
4,524865.0000000367
5,524864.9999999464
6,524865.0000000248
7,524864.9999999602
8,524865.0000001156
9,524865.0000001002
10,524865.0000001602
11,526385.9999999538
12,524864.9999997425
13,524865.00000012
14,526386.0000002366
15,531267.9999999738
16,526386.0000000607
17,531925.9999997964
18,526385.9999997419
19,526386.000000178
20,524865.0000001523
