Run,Cost
1,1237673.9999996605
2,1247400.9999999793
3,1249844.0000004931
4,1258558.9999999641
5,1223220.9999994538
6,1269372.999999799
7,1251603.9999997343
8,1272771.9999997893
9,1252676.999999472
10,1203873.9999997483
11,1244337.0000005905
12,1240336.9999997695
13,1221121.9999998182
14,1236114.9999999371
15,1229334.9999992414
16,1240294.0000005565
17,1235321.0000004282
18,1252586.000000188
19,1209014.0000008226
20,1249741.000000167
