Run,Cost
1,1153.999999982289
2,1144.9999999975457
3,1145.0000000202867
4,1153.9999999802467
5,1144.9999999890815
6,1144.9999999657136
7,1145.9999999955244
8,1154.0000000051234
9,1146.0000000040102
10,1144.999999994839
11,1144.9999999976174
12,1145.0000000187335
13,1154.0000000118584
14,1154.000000022569
15,1145.0000000393688
16,1145.9999999898776
17,1146.0000000140099
18,1146.0000000043003
19,1145.0000000339317
20,1153.999999993623
