Run,Cost
1,31708.00000000328
2,28866.00000000023
3,29160.000000014683
4,30838.999999981752
5,30978.00000000809
6,28769.000000002718
7,32102.00000000701
8,27242.00000000641
9,31056.999999998276
10,30837.999999993914
11,29309.00000000932
12,32109.000000008935
13,30526.999999993866
14,29396.999999992488
15,31990.00000001167
16,32391.00000000008
17,28813.000000025622
18,30327.00000000454
19,28957.99999998867
20,30360.000000001128
