Run,Cost
1,17822.000000003354
2,17822.000000016516
3,17821.999999997443
4,17821.99999998688
5,17822.000000004635
6,17822.00000000673
7,17821.999999991687
8,17822.000000011227
9,17821.999999995536
10,17822.00000001378
11,17822.000000008156
12,17822.000000010423
13,17821.999999993597
14,17821.999999995885
15,17822.00000000853
16,17822.000000000036
17,17822.000000002503
18,17822.00000000839
19,17821.999999997606
20,17821.99999999589
