Run,Cost
1,1249532.0000001744
2,1254240.0000002482
3,1265247.0000001125
4,1234186.0000002617
5,1260202.0000000317
6,1236048.9999994945
7,1228300.9999999476
8,1250741.9999996275
9,1262667.0000001213
10,1259651.9999997749
11,1239263.999999412
12,1228742.0000000352
13,1214816.9999996803
14,1221578.9999996931
15,1251202.9999995588
16,1243531.0000000445
17,1256792.9999992668
18,1219553.9999998685
19,1227192.0000000093
20,1247417.9999998538
