Run,Cost
1,597048.0000000704
2,597047.9999999966
3,601107.0000000034
4,598901.9999999466
5,598441.9999998078
6,598442.0000001276
7,601107.0000000171
8,597048.0000001711
9,597048.0000000251
10,598442.0000003731
11,598901.9999998655
12,598902.0000001118
13,597048.0000000121
14,598902.0000000872
15,598441.9999999068
16,597047.9999997279
17,601106.9999999547
18,597047.9999999745
19,601107.0000000488
20,597047.9999997953
