Run,Cost
1,2398.5889961768885
2,2398.5889961794974
3,2398.5889961968637
4,2398.5889962155534
5,2398.588996199195
6,2398.5889962028086
7,2398.5889961813436
8,2398.5889961730886
9,2398.5889961716243
10,2398.5889961923754
11,2398.588996201466
12,2398.588996212712
13,2398.588996174403
14,2398.5889962224123
15,2398.588996194189
16,2398.588996180018
17,2398.5889962048336
18,2398.588996217543
19,2398.5889962025162
20,2398.588996201223
