Run,Cost
1,1049.9999999897582
2,1049.999999991001
3,1050.0000000120654
4,1050.000000006576
5,1049.9999999914066
6,1050.0000000082835
7,1050.0000000134817
8,1050.0000000024331
9,1050.000000002899
10,1049.9999999868176
11,1049.9999999976812
12,1049.9999999855374
13,1049.9999999886245
14,1049.9999999957158
15,1050.0000000102455
16,1049.9999999849335
17,1049.999999991168
18,1049.9999999946015
19,1050.0000000038945
20,1050.0000000245104
