Run,Cost
1,85403.41321772459
2,85403.41321788347
3,85358.16658664041
4,85440.19151673389
5,85338.59726774164
6,85358.16658662091
7,85448.41411765007
8,85428.19585506884
9,85382.39951588747
10,85440.19151689859
11,85440.19151667476
12,85456.5298283787
13,85401.58798766411
14,85456.52982860892
15,85448.41411762452
16,85321.39193139962
17,85436.41845607127
18,85415.48570661327
19,85404.70991973263
20,85440.1915166207
