Run,Cost
1,42064.29475810221
2,42064.29475790934
3,42064.294758020784
4,42064.29475814361
5,42060.76544977211
6,42060.76544980359
7,42064.294757979456
8,42060.76544976184
9,42060.765449729595
10,42064.29475799941
11,42064.29475808963
12,42064.294758089745
13,42060.765449616556
14,42060.765449850114
15,42060.76544974153
16,42060.76544970685
17,42064.29475805923
18,42060.76544989829
19,42060.765449731545
20,42064.29475804034
