Run,Cost
1,107011.88326955818
2,107011.883269545
3,107014.1044313134
4,107011.88326951102
5,107014.1044311562
6,107011.8832695753
7,107011.88326947967
8,107011.88326941189
9,107011.88326956787
10,107014.10443130124
11,107011.88326945323
12,107011.88326945994
13,107011.88326931991
14,107014.10443149752
15,107014.1044312875
16,107014.10443102372
17,107014.1044312199
18,107011.88326955735
19,107011.8832695064
20,107011.88326951196
