Run,Cost
1,387182.44600048434
2,387182.426102314
3,387182.4067366458
4,387182.3480188123
5,387182.450129295
6,387182.4295975654
7,387182.46788412926
8,387182.456714828
9,387182.348861936
10,387182.4355173602
11,387182.3034685748
12,387182.4244707531
13,387182.3535231521
14,387182.41449017654
15,387182.28162705904
16,387182.385387616
17,387182.44996166474
18,387182.3384255908
19,387182.38100899
20,387182.40165381756
