Run,Cost
1,487159.9999999063
2,473424.99999998475
3,468494.000000237
4,486327.0000001259
5,485238.99999969406
6,477499.0000002323
7,488335.0000000456
8,478538.0000000563
9,501718.0000002938
10,487458.0000000065
11,492161.0000001769
12,467195.00000008114
13,491876.00000009086
14,473563.00000015256
15,486018.0000002982
16,472181.9999998958
17,478988.9999997344
18,474037.9999996717
19,467178.99999986985
20,489854.99999998463
