Run,Cost
1,1248697.9999998303
2,1245337.9999993755
3,1223174.9999996885
4,1261566.999999254
5,1257408.0000004745
6,1238581.0000000407
7,1236254.0000002398
8,1236164.9999993301
9,1226080.0000008945
10,1251535.9999991704
11,1226791.000000137
12,1252263.999999679
13,1232487.999999501
14,1243948.0000006033
15,1233586.9999995497
16,1221165.999999864
17,1232911.0000000917
18,1233588.9999999276
19,1236599.0000011255
20,1249071.9999997073
