Run,Cost
1,14327.000000061787
2,14485.999999956126
3,14518.000000036758
4,14307.999999907426
5,14274.999999919199
6,14331.000000103808
7,14132.000000001259
8,14342.000000185859
9,14202.00000001654
10,14093.000000008034
11,14327.999999760563
12,14316.999999995598
13,14149.000000212587
14,14451.00000012269
15,14330.99999991071
16,14291.000000027569
17,14109.000000067785
18,14175.999999693446
19,14365.99999993644
20,14134.000000038604
