Run,Cost
1,2052245.0000000165
2,2057989.0000003898
3,2057989.0000003139
4,2057988.9999997246
5,2057989.0000008445
6,2052245.000001178
7,2076423.0000002703
8,2057989.0000004966
9,2076422.9999998352
10,2076422.9999997572
11,2076422.9999993264
12,2052244.9999998626
13,2057989.0000006799
14,2076422.9999998629
15,2052245.0000000447
16,2057989.0000003688
17,2052245.0000004263
18,2057989.000000086
19,2076422.999999747
20,2057988.9999999106
