Run,Cost
1,3394.000000023566
2,3394.0000000061536
3,3393.999999991487
4,3393.9999999724464
5,3394.0000000175237
6,3394.0000000112173
7,3394.0000000154137
8,3394.0000000087502
9,3393.9999999858646
10,3393.9999999968145
11,3394.0000000085934
12,3394.000000001393
13,3394.000000016617
14,3394.000000030249
15,3393.9999999962624
16,3394.000000001666
17,3394.000000002402
18,3394.000000003256
19,3394.0000000065547
20,3393.9999999959464
