Run,Cost
1,4245.0000000169275
2,4284.0000000090695
3,4543.999999968157
4,4544.0000000208
5,4283.999999974941
6,4245.00000000006
7,4241.00000001291
8,4544.000000032878
9,4544.000000003385
10,4544.00000000911
11,4240.999999994319
12,4284.000000012824
13,4543.999999960758
14,4544.000000032817
15,4543.99999997852
16,4244.999999984948
17,4544.000000014182
18,4283.9999999924985
19,4202.999999990213
20,4202.999999954402
