Run,Cost
1,113161.95926003918
2,113161.95925981797
3,113161.95925980835
4,113161.95925943108
5,113161.95925955084
6,113161.95925987442
7,113161.95926049177
8,113161.95925930403
9,113161.95926063367
10,113161.95926044378
11,113161.95926020257
12,113161.95926004891
13,113161.95926003432
14,113161.95925949699
15,113161.95925945966
16,113161.959260207
17,113161.95925962346
18,113161.95925985396
19,113161.95925980607
20,113161.95925997125
