Run,Cost
1,2362.9999999870083
2,2363.000000012154
3,2362.9999999987704
4,2363.000000004004
5,2362.999999995178
6,2440.0000000108175
7,2440.0000000142877
8,2439.9999999929187
9,2439.999999997513
10,2363.000000020289
11,2363.0000000037076
12,2440.0000000046457
13,2439.999999982055
14,2440.0000000064624
15,2439.999999985353
16,2362.9999999858987
17,2439.9999999991264
18,2439.999999991114
19,2363.0000000091577
20,2362.999999966962
