Run,Cost
1,85.99999999821517
2,90.00000000869291
3,84.9999999976301
4,84.99999999893836
5,89.00000001123124
6,87.00000000451092
7,84.00000000590039
8,86.00000000652355
9,84.00000001005048
10,83.00000001267088
11,84.00000001767944
12,86.00000000063413
13,81.00000000810134
14,91.99999999233283
15,87.00000000712244
16,85.00000001087025
17,82.00000001576866
18,82.00000001536884
19,87.00000000040198
20,86.99999999414058
