Instance,GJ_Mean,Lookahead_Mean,Improvement(%)
MCF/boc_6,74.55,74.45,-0.13413816230716877
MCF/boc_7,76.75,76.8,0.06514657980455656
MCF/boc_8,53.65,57.1,6.430568499534023
MCF/boc_9,86.9,88.15,1.4384349827387801
MCF/boe_91,68.55,75.6,10.284463894967173
MCF/bur_69,95.75,96.7,0.9921671018276792
MCF/bur_73,113.8,117.1,2.8998242530755687
MCF/bur_75,60.65,63.35,4.4517724649629065
MCF/bur_91,63.9,67.75,6.025039123630675
MCF/can_97,127.05,149.2,17.4340810704447
MCF/cha_86,99.15,100.55,1.41200201714573
MCF/cha_87,341.2,343.65,0.7180539273153543
MCF/gro_80,41.35,46.0,11.245465538089476
MCF/ira_95,33.25,35.65,7.218045112781951
MCF/kat_97,149.75,156.95,4.808013355592647
MCF/kin_80,36.5,39.0,6.8493150684931505
MCF/lee_97,115.0,114.85,-0.1304347826087006
MCF/mas_97,37.7,39.7,5.305039787798408
MCF/mcc_72,38.0,40.85,7.5000000000000036
MCF/mil_91,39.85,42.65,7.0263488080301055
MCF/nai_96a,110.7,113.1,2.1680216802167944
MCF/nai_96b,89.9,91.35,1.6129032258064386
MCF/nai_96c,79.45,86.8,9.251101321585896
MCF/nai_96d,65.5,71.4,9.007633587786268
MCF/rog_05,48.5,52.35,7.938144329896909
MCF/sei_88,52.9,53.4,0.945179584120983
MCF/sul_91,44.5,45.05,1.235955056179769
Random/CPn100-1,28895.4,33268.0,15.132512441426657
Random/CPn100-2,28892.9,31752.0,9.895510661788878
Random/CPn100-3,30541.6,33297.0,9.021793226288084
Random/CPn100-4,30287.0,31860.0,5.193647439495494
Random/CPn35-1,6463.35,6707.0,3.7697169424524377
Random/CPn35-2,6294.4,6673.0,6.0148703609557765
Random/CPn35-3,6634.55,7223.0,8.869478713703263
Random/CPn35-4,6588.55,7209.0,9.41709480841763
Random/CPn45-1,9898.2,9787.0,-1.1234365844294996
Random/CPn45-2,10099.5,10756.0,6.500321798108817
Random/CPn45-3,10007.05,11178.0,11.701250618314097
Random/CPn45-4,8491.0,9157.0,7.843599104934637
Random/CPn50-1,11058.15,12561.0,13.59042877877403
Random/CPn50-2,11790.95,11008.0,-6.640262235019237
Random/CPn50-3,10330.5,11471.0,11.040123904941677
Random/CPn50-4,11004.2,11431.0,3.878519110884928
Random/CPn65-1,16501.4,17207.0,4.276000824172485
Random/CPn65-2,16498.3,16755.0,1.5559178824484992
Random/CPn65-3,16110.55,17822.0,10.62316308257633
Random/CPn65-4,15195.1,17718.0,16.603378720771826
Random/b2500-10,823507.4,585172.0,-28.941500707826062
Random/b2500-1,826531.0,598172.9,-27.628497902679992
Random/b2500-2,815747.9,596325.0,-26.898371420876476
Random/b2500-3,844212.95,605044.45,-28.330351956813743
Random/b2500-4,817422.3,603975.0,-26.112243328815477
Random/b2500-5,823202.6,600053.25,-27.107464189253044
Random/b2500-6,824021.0,606256.0,-26.427117755494095
