Run,Cost
1,71817.99999992711
2,71817.99999996125
3,71818.00000002005
4,71817.99999994636
5,71817.99999998415
6,71817.99999997103
7,71818.00000002274
8,71817.99999998143
9,71818.00000006547
10,71817.99999994515
11,71817.99999991799
12,71817.99999997982
13,71817.99999990303
14,71817.99999996957
15,71818.00000002379
16,71817.99999989964
17,71817.99999993385
18,71818.00000007542
19,71818.00000002603
20,71818.00000000575
