Instance,GJ_Mean,Lookahead_Mean,Improvement(%)
Equicut/neg-c-50,509.6,483.25,-5.170722135007853
Equicut/neg-c-60,423.05,422.9,-0.03545680179648602
Equicut/neg-c-70,421.3,384.6,-8.711132209826724
Equicut/neg-c-80,299.6,301.0,0.46728971962616056
Equicut/neg-s-80,441.45,424.85,-3.7603352588061996
Equicut/neg-tt-80,554.2,518.85,-6.378563695416821
MCF/Wang1150,3026.4,2388.75,-21.069587628865982
MCF/Wang250,367.75,361.75,-1.6315431679129844
MCF/Wang800,1533.7,1165.5,-24.007302601551807
MCF/boc_10,64.4,55.8,-13.354037267080757
MCF/boc_1,49.15,46.65,-5.0864699898270604
MCF/boc_2,56.8,52.75,-7.13028169014084
MCF/boc_3,55.55,53.15,-4.320432043204319
MCF/boc_4,41.3,40.7,-1.4527845036319476
MCF/boc_5,69.3,64.2,-7.359307359307351
MCF/boc_6,75.0,69.75,-7.000000000000001
MCF/boc_7,76.6,71.2,-7.049608355091373
MCF/boc_8,54.25,51.65,-4.792626728110601
MCF/boc_9,87.15,80.15,-8.032128514056225
MCF/boe_91,70.45,65.5,-7.026259758694113
MCF/bur_69,96.6,92.95,-3.778467908902683
MCF/bur_73,112.05,100.7,-10.129406514948679
MCF/bur_75,60.95,57.95,-4.922067268252666
MCF/bur_91,63.55,62.45,-1.7309205350117929
MCF/can_97,127.05,135.15,6.3754427390791095
MCF/cha_86,99.4,95.95,-3.4708249496981916
MCF/cha_87,337.35,314.95,-6.639988142878325
MCF/gro_80,42.55,38.25,-10.105757931844881
MCF/ira_95,33.0,33.4,1.2121212121212077
MCF/kat_97,154.6,128.4,-16.946959896507106
MCF/kin_80,36.7,35.55,-3.1335149863760368
MCF/lee_97,114.85,110.75,-3.569873748367431
MCF/mas_97,38.55,37.75,-2.075226977950706
MCF/mcc_72,38.05,31.2,-18.002628120893558
MCF/mil_91,39.15,39.45,0.7662835249042255
MCF/nai_96a,110.4,99.4,-9.96376811594203
MCF/nai_96b,88.95,88.45,-0.5621135469364811
MCF/nai_96c,82.85,72.0,-13.095956547978268
MCF/nai_96d,64.6,62.2,-3.7151702786377583
MCF/rog_05,48.65,45.35,-6.78314491264131
MCF/sei_88,52.6,50.65,-3.707224334600766
MCF/sul_91,44.15,43.3,-1.925254813137036
Random/CPn100-1,29133.05,32877.0,12.851211939704221
Random/CPn100-2,28660.65,30280.0,5.650081208904887
Random/CPn100-3,30363.7,33076.0,8.932705829658438
Random/CPn100-4,30077.7,31829.0,5.822586168490274
Random/CPn35-1,6500.55,6690.0,2.914368784179797
Random/CPn35-2,6299.25,6044.0,-4.052069690836211
Random/CPn35-3,6588.05,7264.0,10.260243926503287
Random/CPn35-4,6578.45,7111.0,8.095372010123969
Random/CPn45-1,9837.6,10470.0,6.428397170041469
Random/CPn45-2,9992.0,11268.0,12.770216172938351
Random/CPn45-3,10179.6,9722.0,-4.495265039883693
Random/CPn45-4,8418.25,8998.0,6.8868232708698365
Random/CPn50-1,11010.05,12199.0,10.798770214485863
Random/CPn50-2,11729.15,11472.0,-2.1924009838735086
Random/CPn50-3,10341.3,10969.0,6.069836480906663
Random/CPn50-4,11017.1,12323.0,11.853391545869599
Random/CPn65-1,16377.85,16679.0,1.8387639403218348
Random/CPn65-2,16393.95,17994.0,9.760002927909376
Random/CPn65-3,16098.05,15256.0,-5.230757762586148
Random/CPn65-4,15249.4,17050.0,11.807677679121804
Random/b2500-10,827156.45,429017.5,-48.13345165838941
Random/b2500-1,829017.85,425904.45,-48.62541862035902
Random/b2500-2,814956.75,438600.4,-46.181143968682996
Random/b2500-3,844112.85,437480.0,-48.172806515147826
Random/b2500-4,817708.95,438608.8,-46.3612572664149
Random/b2500-5,823631.8,443202.95,-46.18918914981185
Random/b2500-6,823429.9,426332.0,-48.2248579994484
Random/b2500-7,825683.0,429026.85,-48.03976223320572
Random/b2500-8,831707.35,439821.5,-47.11823816394072
Random/b2500-9,827713.7,445463.5,-46.18145138832425
Random/gauss500-100-1,218701.2,210101.0,-3.9323972616519756
