Instance,GJ_Mean,Lookahead_Mean,Improvement(%)
Equicut/neg-c-50,504.15,522.0,3.5406129128235686
Equicut/neg-c-60,425.85,425.8,-0.011741223435484647
Equicut/neg-c-70,420.45,433.0,2.9848971340230737
Equicut/neg-c-80,299.6,300.8,0.4005340453938547
Equicut/neg-s-80,443.45,422.05,-4.825797722403874
Equicut/neg-tt-80,551.55,553.95,0.4351373402230244
MCF/Wang1150,3021.4,2801.7,-7.271463559939109
MCF/Wang250,369.1,341.2,-7.558927120021683
MCF/Wang800,1531.9,1413.2,-7.748547555323457
MCF/boc_10,65.1,66.4,1.996927803379434
MCF/boc_1,48.55,50.65,4.3254376930999
MCF/boc_2,56.6,58.85,3.9752650176678443
MCF/boc_3,57.25,58.65,2.4454148471615698
MCF/boc_4,41.9,43.7,4.295942720763733
MCF/boc_5,69.0,70.0,1.4492753623188406
MCF/boc_6,72.9,74.6,2.3319615912208347
MCF/boc_7,75.45,76.2,0.9940357852882704
MCF/boc_8,53.75,54.3,1.023255813953483
MCF/boc_9,85.9,87.35,1.6880093131548177
MCF/boe_91,71.85,73.9,2.8531663187195706
MCF/bur_69,95.5,96.5,1.0471204188481675
MCF/bur_73,111.55,106.55,-4.482294935006723
MCF/bur_75,60.75,60.35,-0.6584362139917672
MCF/bur_91,64.75,64.35,-0.6177606177606265
MCF/can_97,125.0,139.05,11.240000000000009
MCF/cha_86,99.8,100.1,0.3006012024048068
MCF/cha_87,336.85,343.95,2.1077630993023497
MCF/gro_80,41.9,45.5,8.59188544152745
MCF/ira_95,33.65,34.2,1.6344725111441434
MCF/kat_97,151.55,139.2,-8.149125701088764
MCF/kin_80,36.3,35.9,-1.1019283746556436
MCF/lee_97,115.0,115.0,0.0
MCF/mas_97,38.55,38.45,-0.2594033722438245
MCF/mcc_72,37.35,40.35,8.032128514056225
MCF/mil_91,39.65,40.65,2.5220680958385877
MCF/nai_96a,110.8,114.8,3.6101083032490973
MCF/nai_96b,90.35,92.0,1.8262313226342068
MCF/nai_96c,79.55,84.05,5.656819610307982
MCF/nai_96d,67.75,69.85,3.099630996309955
MCF/rog_05,48.2,50.5,4.771784232365139
MCF/sei_88,52.8,53.35,1.0416666666666747
MCF/sul_91,42.95,44.75,4.190919674039574
Random/CPn100-1,29009.85,31229.0,7.649643138451255
Random/CPn100-2,28771.4,28811.0,0.1376366808705817
Random/CPn100-3,30372.45,31296.0,3.0407490999244358
Random/CPn100-4,30536.8,31051.0,1.6838699536297215
Random/CPn35-1,6417.65,7397.0,15.260258817479924
Random/CPn35-2,6296.95,5853.0,-7.050238607579858
Random/CPn35-3,6506.35,6967.0,7.080006455232191
Random/CPn35-4,6593.6,6748.0,2.3416646445037554
Random/CPn45-1,9608.95,8959.0,-6.764006473131827
Random/CPn45-2,10149.85,11504.15,13.343054330852173
Random/CPn45-3,10189.5,9301.0,-8.719760537808527
Random/CPn45-4,8456.7,7698.0,-8.971584660683254
Random/CPn50-1,10937.95,11630.0,6.327053972636547
Random/CPn50-2,11557.0,12757.0,10.383317469931644
Random/CPn50-3,10320.6,11615.0,12.54190647830552
Random/CPn50-4,11138.0,11078.0,-0.5386963548213324
Random/CPn65-1,16384.1,15569.0,-4.9749452212816
Random/CPn65-2,16614.5,16984.0,2.2239609979235007
Random/CPn65-3,16308.85,16086.0,-1.3664360148017816
Random/CPn65-4,15215.45,16573.0,8.922181072528247
Random/b2500-10,824089.75,849392.85,3.070430132154899
Random/b2500-1,828458.5,858646.55,3.643881980811356
Random/b2500-2,814207.1,845703.15,3.8683094264346316
Random/b2500-3,843049.15,871292.4,3.350130890945089
Random/b2500-4,817195.95,848757.65,3.8621948628110645
Random/b2500-5,821573.75,849307.15,3.3756433917222917
Random/b2500-6,823147.9,846139.1,2.79308250680102
Random/b2500-7,822935.5,857757.35,4.231419108787988
Random/b2500-8,828682.9,864571.4,4.330788049325019
Random/b2500-9,833455.15,853829.35,2.4445466561697953
Random/gauss500-100-1,218154.95,222227.6,1.86686114617156
Random/gauss500-100-2,216428.95,234020.05,8.127886773003324
Random/gauss500-100-3,201780.4,223657.5,10.842034211449677
Random/gauss500-100-4,216361.4,233115.75,7.743687182649034
Random/gauss500-100-5,217655.35,232710.9,6.917151358788097
Random/p1000-1,678095.95,728296.5,7.403163224909402
Random/p1000-2,672011.85,717848.55,6.8208172221963155
Random/p1000-3,654105.0,708347.35,8.292605927182942
Random/p1000-4,658878.15,717175.0,8.847895472023161
Random/p1000-5,690248.05,736590.0,6.713811071251842
Random/p1500-1,1234048.6,1323601.15,7.256809010601349
Random/p1500-2,1251503.9,1336784.75,6.814269615939679
Random/p1500-3,1209080.75,1315363.8,8.790401302807943
Random/p1500-4,1239360.85,1350372.5,8.95716933450011
Random/p1500-5,1199034.0,1295553.95,8.049809263123477
Random/p2000-1,1886268.8,1980019.85,4.970185055279504
Random/p2000-2,1863894.4,1998098.5,7.200198680783637
Random/p2000-3,1947254.05,2062083.2,5.89697836294139
Random/p2000-4,1901944.65,2087455.45,9.753743359461069
Random/p2000-5,1896904.2,2028265.2,6.925020251418074
Random/rand100-100,20381.4,21215.45,4.092211526195449
Random/rand100-5,1126.85,1236.5,9.730665128455437
Random/rand200-100,58233.4,60679.0,4.199651746248714
Random/rand200-5,3187.8,3568.8,11.951816299642386
Random/rand300-100,124610.25,137641.35,10.457486442728433
Random/rand300-5,6044.0,6526.5,7.983123759099933
Random/rand400-100,171320.85,182842.4,6.725130070274568
Random/rand400-5,9284.85,10076.5,8.526255136054967
Random/rand500-100,238454.75,255643.4,7.208348753799198
Random/rand500-5,13251.85,14283.3,7.7834415572165305
Random/regnier300-50,26442.8,28065.3,6.135885760963287
Random/sym300-50,14474.0,15052.1,3.994058311455025
Random/unif700-100-1,400471.0,433803.75,8.323386712146448
Random/unif700-100-2,396062.7,427950.6,8.051225222673068
Random/unif700-100-3,401468.95,418052.0,4.130593412018536
Random/unif700-100-4,387488.7,418416.7,7.981652110113147
Random/unif700-100-5,394162.9,430577.2,9.23838849369131
Random/unif800-100-1,494685.35,526840.8,6.500182388663839
Random/unif800-100-2,475935.2,522443.6,9.772002575140473
Random/unif800-100-3,481362.45,521798.05,8.400239777739202
Random/unif800-100-4,483579.05,526210.8,8.815880257839966
Random/unif800-100-5,480938.45,517135.35,7.526306120876791
Random/zahn300,1977.25,2153.15,8.896194209128845
