Run,Cost
1,6698.000000012979
2,6698.00000000135
3,6697.999999994489
4,6697.99999999751
5,6285.000000001404
6,6698.000000022321
7,6285.000000009468
8,6697.999999999168
9,6284.999999990928
10,6989.999999998669
11,6989.999999987986
12,6697.999999998842
13,6069.999999992851
14,6508.000000001516
15,5991.00000000322
16,6284.999999993114
17,6507.999999995898
18,6697.999999993154
19,6990.000000013079
20,6990.0000000001655
