Run,Cost
1,12322.999999999738
2,12322.999999984166
3,12323.000000016882
4,12322.999999995794
5,12322.999999999649
6,12322.999999984722
7,12322.999999986821
8,12323.000000006266
9,12322.999999996806
10,12322.99999999028
11,12323.000000004959
12,12323.000000005326
13,12322.999999988935
14,12322.99999999947
15,12323.000000008537
16,12323.000000001739
17,12323.000000007532
18,12323.000000013844
19,12323.000000001797
20,12323.000000002721
